"row_id"	"generated_summary"
"35741"	"– A British woman has raised more than $5,000 on GoFundMe for a 64-year-old homeless man who wants to go back to his native Jamaica. Jenny Baker met the man in Dalston on Saturday and offered him money, the Telegraph reports. He declined and instead asked for a sandwich and a ginger beer. ""He told me that he is 64 and came over to England with his mum for a better life. Unfortunately his mother passed away and he found himself homeless with no funds,"" Baker wrote on the crowdfunding site. ""All he wants more than anything in the world is to goBack to Jamaica where he says he will be fine and happy again."" ""I have promised this man that this time next year he will been back in Jamaica and that I will make it my personal mission to make it happen,"" she wrote. ""Let's #getmichaelhome spread the love, thank you xxx."" Baker says she plans to track down Michael to tell him the good news, and has promised that any extra money raised will be used as a ""start-up fund"" for him. ""So touched by all your donations in such a short space of time. Thank you,"" she tweeted. ""Off to try&find Michael tonight to share the news.Wish me luck!"""
"36178"	"– First daughter Ivanka Trump is defending a White House proposal to mandate paid leave for new parents in a letter to the editor published Wednesday in the Wall Street Journal, the AP reports. The paper had previously criticized the Trump administration plan ""as bad policy and worse politics"" that would increase taxes on business. The plan would be funded through unemployment insurance. But Ivanka Trump says in a response that: ""Providing a national guaranteed paid-leave program—with a reasonable time limit and benefit cap—isn't an entitlement, it's an investment in America's working families."" Ivanka Trump has met with Democratic and Republican lawmakers on the issue. The program has limited GOP backing, but more modest tax policies could be included in a Republican tax overhaul effort. In her letter, Ivanka Trump writes, ""President Trump is asking Republicans to start a bidding war for government family benefits, which is bad policyand worse politics."""
"36781"	"– ""I'm making potato salad."" That's how Zack Brown started his Kickstarter campaign to fund his very first potato salad, with a goal of $10. ""I never thought it would go this far. $10 seemed like a good, conservative goal. I think the thing people are responding to is the opportunity to come together around something equal parts absurd and mundane. Potato Salad isn't controversial, but it seems to unite us all,"" he tells CNET. The project has raised more than $30,000 since July 3, and there are 25 days left. Brown has been adding stretch goals to keep up with the donations, including $1,000 for a live-stream of the salad creation, $75 for a pizza party, and, of course, $3,000 to rent out a venue to host the salad party. ""It may be ridiculous, but if people are willing to shell out for a gag, they're probably free to do so,"" notes Mashable, which notes that Kickstarter recently loosened its rules to more or less allow anything not illegal, regulated, or dangerous. Kickstarter was already approving 78% of new campaigns, and 44% of those get fully funded. ""The world has changed in response to Kickstarter and we're changing with it,"" says Brown. ""Hopefully that doesn't mean being overrun by knock-off Ray-Bans."""
"37837"	"– Hillary Clinton took the stage before the House Select Committee on Benghazi today, and her opening statement is getting a lot of attention. Here's what she had to say: ""I knew and admired Chris Stevens. He was one of our nation's most accomplished diplomats. Chris’s mother liked to say that he had sand in his shoes, because he was always moving, always working, especially in the Middle East that he came to know so well. When the revolution broke out in Libya, we named Chris as our envoy to the opposition. There was no easy way to get him into Benghazi to begin gathering information and meeting those Libyans who were rising up against the murderous the dictator Qadhafi, but he found a ways to get himself there on a Greek cargo ship, just like a 19th century American envoy. But his work was very much 21st century hard-nosed diplomacy."" ""I did not conduct most of the business that I did on behalf of our country on email. If you were to be in my office in the State Department, I did not have a computer. I do not want you to have a mistaken impression about what I did and how I did it. Most of my work was not done on e-mails."" ""It is a testament to the relationships that he built in Libya that on the day following the awareness of his death, tens of thousands ofLibyans poured into the streets in Benghazi. They held signs reading 'thugs don't represent Benghazi or Islam.' 'Sorry people of America, this is not the behavior of our Islam or our Prophet.' 'Chris Stevens, a friend to all LibyANS.'"" ""Chris Stevens understood that diplomats must operate in many places where our soldiers do not, where there are no other boots on the ground, and safety is far from guaranteed. In fact, he volunteered for just those assignments. He also understood we will never prevent every act of terrorism or achieve perfect security, and that we inevitably must accept a level of risk to protect our country and advance our interests and values."" ""After the attacks, I stood next to President Obama as Marines carried his casket and those of the other three Americans off the plane at Andrews Air Force Base. I took responsibility. And, as part of that, before I left office, I launched reforms to better protect our people in the field and help reduce the chance of another tragedy happening in the future."" ""What happened in Benghazi has been scrutinized by a nonpartisan, hard-hitting Accountability Review Board, seven prior Congressional investigations, multiple news organizations, and, of course, our law enforcement and intelligence agencies. So today I would like to share three observations about how we can learn from this tragedy and move forward as a nation. First, America must lead in a dangerous world, and our diplomats must continue representing us in dangerous places. The State Department sends people to more than 270 posts in 170 countries around the world."" ""Justice for those who killed them. We owe their families our everlasting respect and gratitude. ... How could an investigation possibly be considered credible without reviewing the emails of the person most knowledgeable about Libya? This committee is the first committee, the only committee, to uncover the fact that Secretary Clinton exclusively used personal email on her own personal server for official business and kept the public record—including emails about Benghazi and Libya—in her own custody and control for almost two years."""
"38618"	"– Authorities say bomb threats sent to dozens of schools, universities, and other locations across the US appear to be a hoax, the AP reports. The New York City Police Department said the threats sent Thursday were meant to cause disruption and compel recipients into sending money and are not considered credible. Some of the emails had the subject line: ""Think Twice."" The Palm Beach County, Florida, sheriff's office and the Boise, Idaho, police said they had no reason to believe that threats made to locations in those areas were credible. Across the country, some schools were closed early and others were evacuated because of the threats. Penn State University notified students via a campus alert. Near Atlanta, people were ushered out of a courthouse. USA Today reports that in New Jersey, even middle and high schools received bomb threats. The San Francisco police department said on Twitter that its forces had responded to reports of bomb threats ""at numerous locations throughout the city and have responded to each location."" The FBI tweeted Thursday evening that the agency is ""aware of the recent bomb threats made in cities around the country"" and urged the public to ""remain vigilant."""
"38698"	"– North Korea returned to its customary silence today after announcing the death of its supreme leader, underscoring the world's anxiety over its trajectory under Kim Jong Eun, the former ruler's youngest son, whom state media says will now lead the isolated country. The Wall Street Journal reports that US officials aggressively lobbied China, Russia, and Japan and suspended a food-aid plan for North Korea following Kim's death, aiming to gain a diplomatic foothold as control over the authoritarian, nuclear-armed country appeared to pass to Kim Jong Il's untested young son. The New York Times reports that Kim Jong Un paid his first public appearance since his father's death yesterday, visiting the Kumsusan mausoleum, where the body was lying in state. He was accompanied by a group of senior party and military officials, giving the outside world a hint of whom Mr. Kim was relying on during a critical transition. But the list included no new or unusual names. Paying a tribute and swearing to uphold the wishes of a dead ancestor is a crucially important political gesture for the son."
"39453"	"– A new study finds that breathing in lunar dust could be as bad as breathing in dust from coal mines or volcanic eruptions on Earth. Researchers at Stony Brook University School of Medicine report in the journal GeoHealth that up to 90% of human lung cells and mouse brain cells died when exposed to dust particles that resemble soil found on the moon's surface, reports Popular Mechanics. Astronauts who visited the moon during the Apollo missions described a reaction he called ""lunar hay fever"" after breathing in charged particles from the upper layers of the sun that cling to their spacesuits like static cling on clothing, according to a press release. The same properties of lunar dust that make it terrible to breathe also make it cling to everything, meaning it will be difficult to prevent it from getting into breathing areas entirely. “If there are trips back to the moon that involve stays of weeks, months, or even longer, it probably won’t be possible to eliminate that risk completely,” senior author Bruce Demple says in the release. Lunar dirt isn't like Earth dirt. The Earth has a protective atmosphere, while the moon has no atmosphere at all. The smallest particles can infiltrate alveoli, the tiny sacs where carbon dioxide is exchanged for oxygen in the lungs. Dust can also damage cells’ DNA, which can cause mutations and lead to cancer."
"39565"	"– A 5-year-old Canadian girl is being hailed as a hero after she helped save her mother and baby brother from a car crash. Angela Shymanski was driving home to Prince George from a vacation to the Calgary area on June 8 when she felt herself getting increasingly tired behind the wheel. She told herself she would pull over once she reached Jasper, Alta., to get some rest—but she never made it. Their SUV traveled down a 12-foot embankment about 15 kilometers outside of Jasper and crashed into a tree. Angela was knocked unconscious and suffered a broken back and internal injuries. Her daughter Lexi woke up to her baby brother Peter's cries. When Lexi realized her mother couldn't wake up, she knew she had to get help. Lexi undid her car seat's five-point harness—a feat she had only accomplished twice before—and jumped to the ground and scrambled up the steep embankments barefoot to flag down a passerby. The first person to stop was a man who knew not to move the still unconscious Angela. ""He stayed with me until I regained consciousness and I could see Lexi lying down next to the highway and that someone else had the baby,"" says Angela. Because the ""good stranger"" didn't have a piece of paper, he committed Angela's number to memory. He called again a few days later to check up on them. Paramedics could only reach the car by using ropes to navigate the steep terrain that Lexi had climbed up barefoot. The family was taken by ambulance to Seton-Jasper Healthcare Center, then Angela and Lexi were air ambulanced to the University of Alberta Hospital in Jasper, and later airlifted to hospital in Edmonton. At first Angela's injuries appeared to be the most severe, but doctors later realized that Peter had also suffered a serious brain bleed. He was rushed into surgery and seems to be recovering well. Angela still has significant pain and spends most of her time resting in her hospital bed in the family’s living room. She also has nerve damage in her left leg."
"40535"	"– San Juan Mayor Carmen Yulín Cruz has ""come back a long way"" from her criticism of the federal response to Hurricane Maria, President Trump said Tuesday before departing for Puerto Rico. ""I think it's now acknowledged what a great job we've done and people are looking at that, whether it's her or anybody else, they're all starting to say it,"" Trump told reporters before boarding Marine One on the White House's south lawn, per Politico. Trump did not refer to any specific comments from Cruz that indicated she had ""comeback"" from the criticism. The president and first lady Melania Trump will meet with hurricane victims and participate in briefings with officials, including Puerto Rico Gov. Ricardo Rossello and US Virgin Islands Gov. Kenneth Mapp, reports Time. Cruz, who has accepted the president's invitation, said in a statement that ""this is about saving lives, not about politics."""
"41198"	"– Rep. Ken Buck of Colorado tweeted a photo of himself and Rep. Trey Gowdy of South Carolina holding an AR-15 semiautomatic rifle last week, the Denver Post reports. Buck says the rifle, which he calls a ""beautiful, patriotic paperweight,"" is his own and Gowdy stopped by his office ""had to show him."" But the gun is banned in Washington, DC, as an assault weapon, and the 30-round magazine is illegal in the city. DC police say that after receiving complaints about the photo, they referred the matter to the Metropolitan Police Department for investigation, the New York Daily News reports. DC's strict gun laws include a ban on assault weapons, and gun magazines are limited to 10 rounds. ""Short of a really good explanation we can’t think of right now—or, we suppose, the possibility this photo was taken across the Potomac in Virginia—we assume the DC Metropolitan Police will want to have a little chat with Rep. Buck about this,"" the Colorado Pols blog wrote in a blog post. Buck, however, says he was allowed to keep the gun in his office and DC police told him to keep it on display. He tells the Post that ""a close inspection of the only public photo of the rifle will show that the bolt carrier assembly is not in the rifle; it is in fact in Colorado."" He says he thought ""a lot of people in Colorado are going to find the attempt to malign me offensive."""
"41660"	"– A new report from the Annenberg Innovation Lab at the University of Southern California finds that some of the world's biggest online media companies—including Google and Yahoo—are directly supporting piracy sites by placing ads on them, Vulture reports. Google is No. 2 on the list, and Yahoo No. 6, despite the fact that Google makes an astonishing $100 million-plus a day from advertising. The report found that the top 10 online ad networks support ""major global pirate movie and music sites."" The report's authors say they've found ""the direct link between the top ten online advertising networks and their support of the major global piracy sites."" It's not clear whether the report will be enough to convince the Motion Picture Association of America to re-introduce the Stop Online Piracy Act, which it championed last year only to see it die a quick death on Capitol Hill."
"41905"	"– Burt Reynolds is in the hospital with the flu, but his rep says he's doing better and should be out soon. The 76-year-old actor was dehydrated when he went to the hospital in Florida and was transferred to the intensive care unit, CNN reports. ""He is doing better at this time,"" the rep says. ""We expect, as soon as he gets more fluids, he will be back in a regular room."" The actor is an Oscar nominee for Boogie Nights and a former star of Evening Shade, E! Online notes."
"42469"	"– Kennan Jones was on his way home from school Sunday night when a group of young men and women walked on board the Dallas Area Rapid Transit (DART) train. ""All of a sudden, they started smoking. I'm like come on man. We're on the train. Put that out right now. Wait until you get off the train,"" the 44-year-old tells WFAA. ""You got other people on here who don't want to smell all that. That's when it escalated."" Moments later, one of the young women spat on Jones and one of her friends pushed him. Another rider recorded video of the violent beating and posted it to Facebook where it has been shared tens of thousands of times. When that Green Line train arrived at Deep Ellum, the fight tumbled out onto the platform where others joined in. Jones now wonders why the operator did not stop the train once realizing what was happening. ""Instead of you calling the police, or staying there and closing the door, you take all the people who did it, home,"" he says. DART says it wants to find the attackers, but that's not how the police report reads, per Fox 4. The DART police report says Jones does want to press charges, but it also shows the status of the incident as closed. ""That's not true,"" Jones says. ""Why would you think I wouldn't wantto press charges after being assaulted like that?"" Jones is recovering from a black eye, bruised ribs, and sore knees. He says he'll remain a regular on the trains but hopes his attackers arrested, as well."
"42590"	"– The emir of Qatar has abdicated, handing the reins to his 33-year-old son. Sheikh Hamad bin Khalifa al-Thani, 61, made the announcement in a televised address to the nation today, reports al-Jazeera. ""I am fully certain that he is up to the responsibility, deserving the confidence, capable of shouldering the responsibility and fulfilling the mission,"" he said of his son, Sheik Tamim bin Hamad Al Thani. Why is this transition unusual? It is exceedingly rare among the ruling Gulf Arab dynasties, notes the AP. Most leaders remain for life or have been pushed out in palace coups. The change in Qatar was believed to be prompted by health problems with the 61- year-old Sheik Hamad, but Qatar officials have not publicly disclosed any details. Yet it reinforces Qatar's bold political style. The transition to the 33- years-old crown prince appears a direct response to the Arab Spring demands for reforms and its emphasis on giving a stronger political voice to the region's youth. It also upends the ruling hierarchy among neighboring Gulf allies dominated by old guard leaders. The New York Times has a primer on Qatar, which is small—only about a third the size of Belgium—but has a carved out a significant global profile in the past decade."
"43336"	"– A new report from the Wall Street Journal claims that US intelligence officials are withholding information from President Trump because they're worried about the information being compromised or leaked. According to the report, some of the information is being withheld because officials don't want to show Trump the sources and methods that intelligence agencies use to collect information. That could include methods such as those used to spy on a foreign government, Mother Jones reports. “There is nothing that leads us to believe that this is an accurate account of what is actually happening,"" a White House official tells the Journal. Current and former intelligence officials say they know of no instance in which ""crucial information about security threats or potential plotting has been omitted."" The report follows a New York Observer report earlier this week that cited ""m murmurs"" from within the intelligence community about Trump's relationship with the agency. Kevin Drum at Mother Jones calls the Journal's report ""shocking."" ""The real scandal here is that classified information is illegally given out by 'intelligence' like candy,"" he writes. ""Very un-American!"" Ryan Saavedra at NewsRevolt agrees. ""The article highlighted the apparent mistrust between the Intelligence community and President Trump but seemed to make an attempt at making President Trump look incompetent,"" he says. ""There was absolutely no mention of how President Obama expanded the powers of the NSA right before he left office and there was little written about how someone is committing Treason by illegally leaking sensitive information."""
"43920"	"– ""His photos never got as many likes. ... From a statistical point of view, he wasn't as popular with everyone out there."" That's what mommy blogger Katie Bower wrote in an Instagram post to celebrate one of her five children, BuzzFeed reports. Bower, who has more than 52,000 followers on Instagram, posted a photo of her 6-year-old son Weston with the caption, ""Thankful for today. My [redacted] was just the best baby....cuddly and easy...a hard toddler...always on the move and slow to talk which led to lots of crying....and one of the most helpful and sweet hearted little boys. He is quiet except when he’s not....overflowing with unique personality."" Bower went on to say that ""Instagram never liked my Munchkin and it killed me inside. ... I want to believe that it wasn't him ... that it was on me. My insufficiency caused this statistical deficit because obviously my Much should get ALL the love and squinty eyes are totally adorable."" The post, which has since been taken down, was met with outrage on social media, Mashable reports. ""This is like when my parents grounded me because I slacked on producing content and my Klout score dropped to 57,"" one commenter wrote. Others accused Bower of ""turning your kids into child stars and profiting off of them."" In a tearful Instagram story after publishing the post, Bower said she posted it to help others understand that social media isn't everything. ""I had to learn that the likes do not reflect much to me,"" she said. ""That I had to choose that, because I work with brands that tell you the opposite. ... For me, my personal growth journey is teaching my kids it doesn't matter."""
"44348"	"– The American Heart Association and the American College of Cardiology have released new guidelines for treating high cholesterol, and they're being called a ""tectonic shift"" in the way doctors will treat high cholesterol. The biggest change is that doctors will no longer focus on a specific number of cholesterol levels but on risk factors such as weight, blood pressure, use of tobacco, diet, and physical activity, reports CNN. ""For many years, the goal was to get the 'bad' cholesterol levels—or LDL levels—below 100,"" says Dr. Steven Nissen of the Cleveland Clinic. ""Those targets have been completely eliminated in the new guidelines, and the threshold for treatment has been eliminated."" In their place, doctors will use a new formula to determine who should be treated with cholesterol-lowering statin drugs, and who should simply make lifestyle changes, reports the AP. The new guidelines call for twice as many Americans—one-third of all adults—to consider taking statins, and set a lower threshold for using medicines to reduce risk. The definition of high cholesterol isn't changing, but the treatment goal is. The guidelines identify four high-risk groups who could benefit from statins: people with pre-existing heart disease, such as those who have had a heart attack; people ages 40 to 75 who have diabetes; patients with at least a 7.5% risk of developing cardiovascular disease over the next decade, according to a formula described in the guidelines; and patients with the sort of super-high cholesterol that sometimes runs in families, as evidenced by an LDL of 190 milligrams per deciliter or higher. ""It's going to cause a huge conversation,"" the president of the heart association tells the New York Times. "" It may be very controversial—which is fine. Controversy means discussion."""
"44796"	"– The Chinese Communist Party's once-a-decade transition to a new generation of leaders is set to take place this fall, and the New York Times takes a look at the town of Beidaihe as it prepares. It's ""a Chinese combination of the Jersey Shore and Martha’s Vineyard, with a pinch of red fervor: the hilly streets and public beaches are packed with shirtless Russians and Chinese families, while the party elites remain hidden in their villas and on their private patches of sand."" Security has been stepped up in recent weeks, with police officers in light blue uniforms patrolling on Suzuki motorcycles and standing on street corners watching for jaywalkers. The informal talks are expected to start late this month and run into August, continuing a tradition that went into partial eclipse after China's top leader, President Hu Jintao, took over from Jiang Zemin in 2002, and ordered party and government offices to stop more formal operations from the seaside during the summer palaver. But Jiang reportedly chafed at that and continued hobnobbing here with his allies. There was a notable conclave here in 2007 that Mr. Hu attended, to pave the way for the 17th Party Congress, according to scholars and a State Department cable disclosed by WikiLeaks. In any case, politicking is inevitable when party elders show up to escape the stifling heat and pollution of Beijing."
"45753"	"– An Episcopal priest in Long Beach, NY, has been arrested on child pornography and drug charges. Police say they found child pornography files on the computer of Rev. Christopher King during a search of his parish residence, WABC reports. The files show mostly young boys, some as young as 2 or 3, engaged in sexual activities, according to a criminal complaint. Police also found crystal meth, Xanax pills, and drug-related paraphernalia at the home. King, 51, is facing five counts of possessing a sexual performance by a child and two counts of criminal possession of a controlled substance. ""The diocese and the entire Episcopal Church have a zero tolerance policy with respect to criminal conduct of any kind, including the allegations made against Father King,"" Bishop Lawrence C. Provenzano said in a statement. ""As a result of these allegations, I have today terminated Father King’s license to function as an Episcopal priests in the Diocese of Long Island. We will also provide pastoral care and consult with the congregation and any others impacted by these charges."""
"45962"	"– The latest celebrity to fall victim to the #MeToo movement: Justin Bieber. The Biebs posted a video to Instagram yesterday in which he's seen in the background of a still shot of himself from his concert in Manchester, England, the New York Daily News reports. He's not the only celeb to get caught up in the social media furor: Rihanna, for example, has been accused of using her platform to call for a boycott of the Biebs' concerts. Bieber, for his part, has responded to the controversy by posting a video of his own on Instagram saying, ""I love you, Rihanna. I hope you find peace and happiness in your life. I’m so sorry for what you’ve gone through. Sending love and hugs to you and your family."""
"45994"	"– Eva Longoria and Tina Fey tied for first on the Hollywood Reporter’s list of the highest-paid TV actresses, with a total of $94 million between them between May 2010 and May 2011. That may seem like a lot, but just the top three women in movies earned almost as much combined ($88 million). So yes, women make a lot less in TV than they do if they are big movie stars, but there are advantages. Working mothers with TV roles usually get to stay in LA (or New York) instead of having to jet around the world to film locations. There's a steady paycheck and no worrying about Angelina Jolie beating you out for the part in the next big film. And usually the roles are better. None of the women on our list play the doting girlfriend or the damsel in distress. They all portray strong-willed, well-rounded women who have the room to grown and change over the course of many seasons. Full list here."
"46174"	"– Eating 10 portions of fruit and vegetables a day could save 7.8 million lives a year, according to a new study. Imperial College London researchers looked at 95 studies involving more than 2 million people, and found that even small amounts of fruits and vegetables were associated with reduced risk of heart disease, cancer, and early death, the BBC reports. The researchers found that eating up to 800 grams of fruit or veggies a day—about 10 portions—reduced risk of cardiovascular disease, stroke, and cancer by 24%, 33%, and 13%, respectively, the Telegraph reports. ""Our results suggest that although five portions of Fruit and Veggie a Day is good, 10 a day is even better,"" the study's lead author says. ""Fruit and vegetables have been shown to reduce cholesterol levels, blood pressure, and to boost the health of our blood vessels and immune system. This may be due to the complex network of nutrients they hold. For instance, they contain many antioxidants, which may reduce DNA damage and lead to a reduction in cancer risk."" The researchers also found that cruciferous vegetables, such as broccoli, cabbage, and cauliflower, were linked to a lower risk of cancer than green leafy vegetables, yellow vegetables, peppers, and carrots, and spinach or green beans. However, more studies are needed to see if other types of vegetables are also associated with lower risk, the researchers say."
"46925"	"– London's Great Ormond Street Hospital has decided to reconsider its decision to take terminally ill 11-month-old Charlie Gard off life support in light of what it calls ""new evidence relating to potential treatment for his condition,"" the BBC reports. According to the New York Times, Charlie has a rare genetic condition called mitochondrial depletion syndrome that has left him unable to move or breathe without a ventilator. Doctors at the hospital say he can't see, hear, move, cry, or swallow and there's no chance of his condition improving. Charlie's parents raised more than $1.3 million on a crowdfunding site to pay for experimental nucleoside therapy in the US, but they lost a legal battle with the hospital last month when judges at the European Court of Human Rights ruled further treatment would ""continue to cause Charlie significant harm."" On Friday, seven medical experts—including a US doctor—said they have unpublished data that shows experimental treatment could improve Charlie's condition. ""In light of this new information, reconsideration of treatment for Charlie Gard is respectfully advocated,"" the group said in a statement. The hospital says it will ""explore"" the new evidence."
"47823"	"– The family of a 15-year-old Pennsylvania girl who hanged herself says she had a tough life made worse by school bullies, the AP reports. Sadie Riggs' family posted her obituary on Facebook after she died Monday. They say she was in counseling and took medications for emotional issues complicated by bullying, much of it on social media. Bedford Area Superintendent Allen Sell says that he can't comment on the specific situation but that policing social media bullying is difficult because schools don't have jurisdiction if it happens outside school hours. The district is offering counseling to students affected by Sadie's death. ""Please know you were effective in making her feel worthless,"" her family tells the bullies. ""To all the bullies out there, I just want you to know that as much as we despise your actions never, ever do we wish for you to feel the paralyzing pain that engulfs our bodies, a pain so severe that it makes the simple act of breathing difficult or the guilt that leaves us wondering what we could have done differently-or that struggle to remember the last words we spoke."" Sadie, it was a privilege to have you in our lives and we will always love you. May you find peace in the arms of God and may we all be kind to one another."""
"48265"	"– A 67-year-old Utah woman is in critical condition after drinking ice tea laced with an industrial cleaning chemical, the Los Angeles Times reports. According to the AP, Jan Harding was having lunch with her husband Sunday at a Dickey's Barbecue Pit in South Jordan when she took a sip of her iced tea. ""I think I just drank acid,"" she told her husband. Turns out she had ingested lye, an active ingredient in drain cleaners. ""It instantly started burning her mouth and she spit it out,"" South Jordan Police Cpl. Sam Winkler tells the Times. Harding was one of the only people in the restaurant at the time. She was airlifted to the University of Utah Hospital and is now intubated, has limited motion in her head, and can't speak. Winkler says the chemical was left in a dispenser at the restaurant. “We are fortunate that it was a Sunday, that it wasn’t very busy,"" he says. ""If someone had swallowed it, it could have been potentially fatal.” Police are still investigating how the chemical ended up in the sweet-tea container, but they think it was accidental. It's believed a worker mistook the chemical for sugar and mixed it into the dispenser. Harding's lawyer says it's ""disturbing that this kind of toxic, poisonous material would be in the food-prep area and somehow find its way into the iced Tea vat."""
"48540"	"– ""It may require a subpoena."" That's what Sen. John McCain said Thursday when asked what steps he would be willing to take to get more information about the Oct. 4 ambush in Niger that left four US soldiers dead and two wounded, per CNN. The Defense Department is conducting an initial review of the deadly incident, searching for precise answers as to how 50 ISIS-affiliated fighters were able to ambush a group of soldiers two weeks ago. McCain, who is the chairman of the Senate armed services committee, said he might not wait for the department to finish its own investigation before seeking those details. ""That's not how the system works. We're coequal branches of government,"" McCain said. ""We should be informed at all times."" The level of confusion during and after the mission was ""tremendous,"" one defense official tells NBC News. The fourth soldier's body wasn't found until nearly two days after the ambush. National Security Adviser HR McMaster said Thursday that McCain's criticism ""hurt my feelings,"" but added, ""I love and respect Sen. McCain. If Senator McCain says we need to do a better job communicating with him ... we're going to do it."" The Pentagon has sent a team to the African nation to conduct a ""review of the facts,"" per Reuters."
"48598"	"– After two weeks of intense negotiations, 195 countries have agreed on a deal to keep global temperatures from rising more than 3.6 degrees above pre-industrial levels, the BBC reports. ""It's the first successful end to a global climate summit after two decades of failed negotiations,"" Gizmodo states. The final draft of the Paris accord was supposed to be completed Friday morning, but negotiations ran long in light of numerous disputes over the wording of key passages. Major sticking points included whether the world should limit its carbon emissions to prevent more than 2 degrees of global warming—a widely recognized target—or whether a more ambitious goal of 1.5ºC of warming should be pursued. Developing nations and low-lying countries that are already feeling the impacts of climate change have made a strong push for the latter. The pact is the first to commit all countries to cut carbon emissions. The agreement is partly legally binding and partly voluntary. Here's what else you need to know about the deal: Wired calls the deal ""ambitious"" and ""historic,"" and notes that it ""appears to do something nobody thought possible, which is look out for the needs of developing countries while also sending a strong signal to investors that they should start shifting their resources to things that don't destroy Earth."" But not everyone is happy with the deal. Nick Dearden, director of campaign group Global Justice Now, tells the BBC that ""the deal that's on the table is being spun as a success when it undermines the rights of the world's most vulnerable communities and has almost nothing binding to ensure a safe and liveable climate for future generations."" The agreement doesn't hold rich countries liable for the damages climate change has already wreaked on poor countries—in other words, no reparations for centuries of emissions. But hey, that's international negotiations for you. And stacked against the backdrop of 20 years of failed climate agreements, these negotiations went very well. ""Many condemned this process for being too slow,"" says Thomas Spencer, climate director for Institute for Sustainable Development and International Relations. ""But I think we have the proof here that it was worth it. And besides, this is really just the start. A signed paper will be one thing; now the work of building a new global economy begins."""
"49729"	"– ""My urethra is mangled and I will suffer for the rest of my life,"" Ella Ebaugh tells CBS3. The 51-year-old Pennsylvania woman was awarded $57.1 million earlier this month after a jury found Johnson & Johnson's Ethicon unit was guilty of negligence in its use of pelvic mesh to treat stress urinary incontinence. According to the Guardian, J&J launched its TVT-Secur device in 2006 without conducting a clinical trial and marketed it for five years after learning that it had a higher failure rate than its two previous devices. The FDA has received thousands of complaints about pelvic mesh, and thousands of lawsuits have been filed nationwide. Ethicon is expected to appeal the case. “The company was reckless and the company totally ignored the real serious risk of permanently injuring women,” says attorney Kila Baldwin, who is representing Ebaugh and more than 1,000 other women in Philadelphia lawsuits against Johnson and Johnson. In emails obtained by CBS, executives discuss the ""spinning of data"" and joke about having sex with a patient with mesh complications being ""like screwing a wire brush,"" the Guardian reports. In one email, Ethicon's director of sales suggests employees ""stop[ping] for a while such publications that could compromise the future."" Ebaugh says she was ""really disappointed"" by the results of her surgery, which left her in constant pelvic pain. ""I feel like I’m on fire down there,"" she tells CBS."
"50036"	"– A Canadian mother who treated her bedridden 7-year-old son with dandelion tea and oil of oregano for a strep infection instead of taking him to the doctor has been sentenced to three years in prison. Tamara Lovett, 48, was found guilty in January of criminal negligence causing the death of her son, Ryan, who died in 2013, the CBC reports. The trial heard that Ryan was dead well before his mother called 911 to say he had stopped breathing. Justice Kristine Eidsvik said it wasn't Lovett's fault her son got sick, but she had several days to get him proper medical care. ""Ryan suffered terribly from this inaction,"" she said in her sentencing decision Friday, per the CBC. ""He died an excruciating, unnecessary death. Her failure to bring him to a medical doctor caused his death."" Lovett testified that she believed Ryan had a cold or flu and didn't think his swollen lymph nodes, an oozing ear infection, and jaundiced eyes were anything she couldn't handle. Alberta's chief medical examiner testified the boy's body was full of group A streptococcus bacteria, which caused most of his major organs to fail. During sentencing arguments, Lovett spoke through tears about the agony she's suffered since losing her son. She said she no longer holds the same beliefs and would take her son to a doctor if she could turn back time. ""[I] can't begin to forgive myself,"" said Lovett. ""I hope others learn from my ignorance."""
"50663"	"– An all-male dance revue on the Las Vegas Strip thwarted a gunman seen stealing property inside the dancers' locker room, police say. As the dancers began dressing for the show, several of them noticed they were missing pieces of their costumes and makeup. One of the dancers noticed a suitcase and show props outside of a dressing room. The suitcase was filled with dance costumes belonging to the show. The man approached them and said, ""What are you doing? I just bought all that stuff for my girlfriend."" A struggle between several dancers and the man ensued. ""I got a gun. I'm gonna shoot,"" the man said, according to the police report. Someone pushed the gun away from the dancer's head just as a round was fired. The dancers continued struggling with the man until he was detained by security and eventually taken into custody by Metro officers. None of the performers were shot. Police say the man was seen wandering backstage and auditorium area of the show wearing a SWAT hat and shoes and a firefighter's shirt, KVVU reports. He was charged with attempted murder, attempted robbery, and burglary with a deadly weapon."
"52810"	"– At least 21 people were killed when a gunfight broke out at a wedding party in northern Afghanistan on Sunday, NBC News reports. According to a police chief in Baghlan province, two armed groups got into a dispute at the wedding and ""started firing indiscriminately"" into the crowd. Most of the dead were civilians, including two children, CNN reports. Another eight people were wounded, the AP reports. The cause of the dispute wasn't immediately clear. ""When we collected the bodies it was difficult to determine who were the shooters and who were not, because I could not find any weapons,"" the police chief says. Fatal gun fights and celebratory gunfire are woefully common at Afghan weddings, which have boomed in recent years in a country battered by nearly 40 years of war. In December, 17 women and children were killed by Afghan soldiers who mistakenly fired mortars at the party. Some witnesses said the army attack was triggered when wedding guests shot celebratory shots into the air as the bride was brought to the groom's house. In July 2012, a suicide bomber killed a prominent Afghan lawmaker and 16 other people at his daughter's wedding party. And in June 2011, gunmen stormed a weddingparty in eastern Afghanistan, killing the groom and eight other people in an attack blamed on Taliban-linked insurgents."
